"Plot Title: Yverdon_les_Tropiques_6"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 10963344, SEN S/N: 10963344)","RH, % (LGR S/N: 10963344, SEN S/N: 10963344)"
14440,09/18/25 04:30:00 PM,25.793,50.091
14441,09/18/25 04:40:00 PM,25.574,50.605
14442,09/18/25 04:50:00 PM,24.968,52.395
14443,09/18/25 05:00:00 PM,25.040,51.962
14444,09/18/25 05:10:00 PM,26.353,49.365
14445,09/18/25 05:20:00 PM,26.524,49.900
14446,09/18/25 05:30:00 PM,26.134,51.030
14447,09/18/25 05:40:00 PM,24.847,51.872
14448,09/18/25 05:50:00 PM,24.871,53.454
14449,09/18/25 06:00:00 PM,24.919,54.310
14450,09/18/25 06:10:00 PM,24.388,53.889
14451,09/18/25 06:20:00 PM,24.774,56.448
14452,09/18/25 06:30:00 PM,24.532,58.060
14453,09/18/25 06:40:00 PM,24.074,59.411
14454,09/18/25 06:50:00 PM,23.448,61.306
14455,09/18/25 07:00:00 PM,22.609,65.767
14456,09/18/25 07:10:00 PM,22.321,66.795
14457,09/18/25 07:20:00 PM,21.963,68.130
14458,09/18/25 07:30:00 PM,21.533,70.208
14459,09/18/25 07:40:00 PM,21.318,70.697
14460,09/18/25 07:50:00 PM,20.293,73.618
14461,09/18/25 08:00:00 PM,19.246,77.645
14462,09/18/25 08:10:00 PM,18.842,79.509
14463,09/18/25 08:20:00 PM,18.794,80.452
14464,09/18/25 08:30:00 PM,18.699,80.544
14465,09/18/25 08:40:00 PM,18.390,82.204
14466,09/18/25 08:50:00 PM,18.105,81.752
14467,09/18/25 09:00:00 PM,18.010,81.425
14468,09/18/25 09:10:00 PM,17.748,82.339
14469,09/18/25 09:20:00 PM,17.272,82.454
14470,09/18/25 09:30:00 PM,16.987,82.996
14471,09/18/25 09:40:00 PM,16.749,83.575
14472,09/18/25 09:50:00 PM,16.654,83.745
14473,09/18/25 10:00:00 PM,16.511,84.041
14474,09/18/25 10:10:00 PM,16.225,84.003
14475,09/18/25 10:20:00 PM,15.796,84.559
14476,09/18/25 10:30:00 PM,15.891,84.309
14477,09/18/25 10:40:00 PM,15.939,84.429
14478,09/18/25 10:50:00 PM,15.485,84.705
14479,09/18/25 11:00:00 PM,15.318,85.885
14480,09/18/25 11:10:00 PM,15.223,85.674
14481,09/18/25 11:20:00 PM,15.031,86.276
14482,09/18/25 11:30:00 PM,15.199,86.585
14483,09/18/25 11:40:00 PM,14.912,86.194
14484,09/18/25 11:50:00 PM,14.625,86.583
14485,09/19/25 12:00:00 AM,14.385,87.196
14486,09/19/25 12:10:00 AM,14.361,87.938
14487,09/19/25 12:20:00 AM,14.433,87.902
14488,09/19/25 12:30:00 AM,14.194,87.898
14489,09/19/25 12:40:00 AM,13.954,88.478
14490,09/19/25 12:50:00 AM,13.978,88.696
14491,09/19/25 01:00:00 AM,13.810,88.973
14492,09/19/25 01:10:00 AM,13.738,89.325
14493,09/19/25 01:20:00 AM,13.738,89.958
14494,09/19/25 01:30:00 AM,13.666,89.835
14495,09/19/25 01:40:00 AM,13.425,89.881
14496,09/19/25 01:50:00 AM,13.305,90.140
14497,09/19/25 02:00:00 AM,13.353,90.389
14498,09/19/25 02:10:00 AM,13.305,90.429
14499,09/19/25 02:20:00 AM,13.209,90.090
14500,09/19/25 02:30:00 AM,13.064,90.264
14501,09/19/25 02:40:00 AM,12.944,90.339
14502,09/19/25 02:50:00 AM,12.920,90.595
14503,09/19/25 03:00:00 AM,12.727,90.887
14504,09/19/25 03:10:00 AM,12.727,90.965
14505,09/19/25 03:20:00 AM,12.582,90.929
14506,09/19/25 03:30:00 AM,12.509,91.171
14507,09/19/25 03:40:00 AM,12.558,91.209
14508,09/19/25 03:50:00 AM,12.534,91.177
14509,09/19/25 04:00:00 AM,12.437,91.361
14510,09/19/25 04:10:00 AM,12.292,91.377
14511,09/19/25 04:20:00 AM,12.122,91.594
14512,09/19/25 04:30:00 AM,11.953,91.680
14513,09/19/25 04:40:00 AM,12.074,92.100
14514,09/19/25 04:50:00 AM,11.783,92.077
14515,09/19/25 05:00:00 AM,11.613,92.137
14516,09/19/25 05:10:00 AM,11.467,92.410
14517,09/19/25 05:20:00 AM,11.467,92.770
14518,09/19/25 05:30:00 AM,11.394,92.906
14519,09/19/25 05:40:00 AM,11.662,92.975
14520,09/19/25 05:50:00 AM,11.686,92.827
14521,09/19/25 06:00:00 AM,11.613,92.653
14522,09/19/25 06:10:00 AM,11.637,92.505
14523,09/19/25 06:20:00 AM,11.467,92.461
14524,09/19/25 06:30:00 AM,11.419,92.397
14525,09/19/25 06:40:00 AM,11.127,92.425
14526,09/19/25 06:50:00 AM,11.029,92.709
14527,09/19/25 07:00:00 AM,11.175,92.901
14528,09/19/25 07:10:00 AM,11.321,92.784
14529,09/19/25 07:20:00 AM,11.565,92.589
14530,09/19/25 07:30:00 AM,11.783,92.284
14531,09/19/25 07:40:00 AM,11.613,91.930
14532,09/19/25 07:50:00 AM,11.175,91.974
14533,09/19/25 08:00:00 AM,11.419,91.933
14534,09/19/25 08:10:00 AM,12.630,90.025
14535,09/19/25 08:20:00 AM,13.594,88.814
14536,09/19/25 08:30:00 AM,14.912,85.844
14537,09/19/25 08:40:00 AM,15.676,83.305
14538,09/19/25 08:50:00 AM,15.986,81.065
14539,09/19/25 09:00:00 AM,16.701,80.140
14540,09/19/25 09:10:00 AM,17.701,77.494
14541,09/19/25 09:20:00 AM,17.867,75.374
14542,09/19/25 09:30:00 AM,17.701,76.589
14543,09/19/25 09:40:00 AM,18.224,76.527
14544,09/19/25 09:50:00 AM,18.533,75.964
14545,09/19/25 10:00:00 AM,18.152,77.757
14546,09/19/25 10:10:00 AM,19.651,74.155
14547,09/19/25 10:20:00 AM,20.293,73.300
14548,09/19/25 10:30:00 AM,19.413,74.137
14549,09/19/25 10:40:00 AM,20.198,73.078
14550,09/19/25 10:50:00 AM,21.413,70.010
14551,09/19/25 11:00:00 AM,21.915,65.617
14552,09/19/25 11:10:00 AM,22.321,62.946
14553,09/19/25 11:20:00 AM,21.270,65.236
14554,09/19/25 11:30:00 AM,22.082,63.481
14555,09/19/25 11:40:00 AM,22.753,64.710
14556,09/19/25 11:50:00 AM,23.064,62.006
14557,09/19/25 12:00:00 PM,23.352,60.311
14558,09/19/25 12:10:00 PM,23.881,59.781
14559,09/19/25 12:20:00 PM,24.581,56.918
14560,09/19/25 12:30:00 PM,24.484,57.711
14561,09/19/25 12:40:00 PM,24.677,55.466
14562,09/19/25 12:50:00 PM,23.545,57.012
14563,09/19/25 01:00:00 PM,24.871,57.739
14564,09/19/25 01:10:00 PM,25.283,57.739
14565,09/19/25 01:20:00 PM,25.793,56.099
14566,09/19/25 01:30:00 PM,25.355,57.688
14567,09/19/25 01:40:00 PM,26.061,54.662
14568,09/19/25 01:50:00 PM,26.256,54.658
14569,09/19/25 02:00:00 PM,26.207,53.040
14570,09/19/25 02:10:00 PM,26.182,53.132
14571,09/19/25 02:20:00 PM,26.720,51.554
14572,09/19/25 02:30:00 PM,26.378,51.763
14573,09/19/25 02:40:00 PM,26.134,51.920
14574,09/19/25 02:50:00 PM,27.235,51.177
14575,09/19/25 03:00:00 PM,26.524,50.858
14576,09/19/25 03:10:00 PM,26.818,50.866
14577,09/19/25 03:20:00 PM,26.940,50.626
14578,09/19/25 03:30:00 PM,26.793,51.309
14579,09/19/25 03:40:00 PM,26.573,51.471
14580,09/19/25 03:50:00 PM,27.186,49.633
14581,09/19/25 04:00:00 PM,26.891,49.210
14582,09/19/25 04:10:00 PM,27.284,50.928
14583,09/19/25 04:20:00 PM,27.136,47.825
14584,09/19/25 04:30:00 PM,27.382,51.324
14585,09/19/25 04:40:00 PM,27.210,51.812
14586,09/19/25 04:50:00 PM,27.235,51.974
14587,09/19/25 05:00:00 PM,27.382,52.122
14588,09/19/25 05:10:00 PM,26.867,52.561
14589,09/19/25 05:20:00 PM,27.014,53.057
14590,09/19/25 05:30:00 PM,27.136,52.852
14591,09/19/25 05:40:00 PM,27.038,53.187
14592,09/19/25 05:50:00 PM,26.793,54.040
14593,09/19/25 06:00:00 PM,26.793,53.787
14594,09/19/25 06:10:00 PM,26.842,53.287
14595,09/19/25 06:20:00 PM,26.671,53.738
14596,09/19/25 06:30:00 PM,26.500,53.746
14597,09/19/25 06:40:00 PM,26.280,54.598
14598,09/19/25 06:50:00 PM,25.793,57.068
14599,09/19/25 07:00:00 PM,25.113,60.344
14600,09/19/25 07:10:00 PM,24.508,63.552
14601,09/19/25 07:20:00 PM,23.593,68.095
14602,09/19/25 07:30:00 PM,22.753,70.730
14603,09/19/25 07:40:00 PM,22.178,73.142
14604,09/19/25 07:50:00 PM,21.891,74.163
14605,09/19/25 08:00:00 PM,21.461,75.898
14606,09/19/25 08:10:00 PM,21.103,76.945
14607,09/19/25 08:20:00 PM,21.008,77.583
14608,09/19/25 08:30:00 PM,20.698,77.833
14609,09/19/25 08:40:00 PM,20.365,78.928
14610,09/19/25 08:50:00 PM,19.960,79.606
14611,09/19/25 09:00:00 PM,19.627,79.732
14612,09/19/25 09:10:00 PM,19.436,80.113
14613,09/19/25 09:20:00 PM,19.222,80.180
14614,09/19/25 09:30:00 PM,19.080,79.981
14615,09/19/25 09:40:00 PM,18.509,81.284
14616,09/19/25 09:50:00 PM,18.509,81.702
14617,09/19/25 10:00:00 PM,18.366,81.531
14618,09/19/25 10:10:00 PM,18.129,82.229
14619,09/19/25 10:20:00 PM,17.938,82.851
14620,09/19/25 10:30:00 PM,17.962,82.801
14621,09/19/25 10:40:00 PM,17.748,83.195
14622,09/19/25 10:50:00 PM,17.510,83.362
14623,09/19/25 11:00:00 PM,17.486,83.714
14624,09/19/25 11:10:00 PM,17.510,83.829
14625,09/19/25 11:20:00 PM,17.320,84.088
14626,09/19/25 11:30:00 PM,16.915,84.762
14627,09/19/25 11:40:00 PM,16.558,85.333
14628,09/19/25 11:50:00 PM,16.439,85.957
14629,09/20/25 12:00:00 AM,16.415,86.710
14630,09/20/25 12:10:00 AM,16.511,86.462
14631,09/20/25 12:20:00 AM,16.153,86.540
14632,09/20/25 12:30:00 AM,15.843,87.221
14633,09/20/25 12:40:00 AM,16.177,87.623
14634,09/20/25 12:50:00 AM,16.201,87.360
14635,09/20/25 01:00:00 AM,15.986,87.255
14636,09/20/25 01:10:00 AM,16.153,87.940
14637,09/20/25 01:20:00 AM,16.058,87.057
14638,09/20/25 01:30:00 AM,15.963,87.250
14639,09/20/25 01:40:00 AM,15.652,88.061
14640,09/20/25 01:50:00 AM,15.652,88.730
14641,09/20/25 02:00:00 AM,15.605,88.611
14642,09/20/25 02:10:00 AM,15.557,88.867
14643,09/20/25 02:20:00 AM,15.819,89.010
14644,09/20/25 02:30:00 AM,15.676,89.056
14645,09/20/25 02:40:00 AM,15.581,89.032
14646,09/20/25 02:50:00 AM,15.414,89.364
14647,09/20/25 03:00:00 AM,15.438,89.742
14648,09/20/25 03:10:00 AM,15.461,90.040
14649,09/20/25 03:20:00 AM,15.223,90.061
14650,09/20/25 03:30:00 AM,15.175,89.996
14651,09/20/25 03:40:00 AM,15.008,90.219
14652,09/20/25 03:50:00 AM,14.984,90.372
14653,09/20/25 04:00:00 AM,14.984,90.451
14654,09/20/25 04:10:00 AM,14.984,90.478
14655,09/20/25 04:20:00 AM,14.745,90.366
14656,09/20/25 04:30:00 AM,14.745,90.498
14657,09/20/25 04:40:00 AM,14.553,90.793
14658,09/20/25 04:50:00 AM,14.816,91.805
14659,09/20/25 05:00:00 AM,14.960,91.210
14660,09/20/25 05:10:00 AM,14.745,90.840
14661,09/20/25 05:20:00 AM,14.625,90.916
14662,09/20/25 05:30:00 AM,14.433,90.999
14663,09/20/25 05:40:00 AM,14.314,91.416
14664,09/20/25 05:50:00 AM,14.457,91.531
14665,09/20/25 06:00:00 AM,14.505,91.280
14666,09/20/25 06:10:00 AM,14.146,91.164
14667,09/20/25 06:20:00 AM,14.026,91.239
14668,09/20/25 06:30:00 AM,14.098,91.571
14669,09/20/25 06:40:00 AM,14.074,91.565
14670,09/20/25 06:50:00 AM,13.978,91.646
14671,09/20/25 07:00:00 AM,13.954,91.901
14672,09/20/25 07:10:00 AM,13.738,92.055
14673,09/20/25 07:20:00 AM,13.690,92.121
14674,09/20/25 07:30:00 AM,13.690,92.199
14675,09/20/25 07:40:00 AM,13.978,92.325
14676,09/20/25 07:50:00 AM,13.882,92.092
14677,09/20/25 08:00:00 AM,14.337,91.946
14678,09/20/25 08:10:00 AM,15.461,91.019
14679,09/20/25 08:20:00 AM,16.082,88.298
14680,09/20/25 08:30:00 AM,17.629,85.854
14681,09/20/25 08:40:00 AM,18.129,83.032
14682,09/20/25 08:50:00 AM,18.794,80.564
14683,09/20/25 09:00:00 AM,18.747,80.470
14684,09/20/25 09:10:00 AM,19.413,78.982
14685,09/20/25 09:20:00 AM,19.746,76.981
14686,09/20/25 09:30:00 AM,19.127,77.337
14687,09/20/25 09:40:00 AM,19.555,77.908
14688,09/20/25 09:50:00 AM,20.841,74.939
14689,09/20/25 10:00:00 AM,20.913,73.362
14690,09/20/25 10:10:00 AM,22.106,71.784
14691,09/20/25 10:20:00 AM,22.058,70.453
14692,09/20/25 10:30:00 AM,22.609,70.202
14693,09/20/25 10:40:00 AM,22.944,69.939
14694,09/20/25 10:50:00 AM,24.074,65.720
14695,09/20/25 11:00:00 AM,23.521,65.805
14696,09/20/25 11:10:00 AM,23.954,63.521
14697,09/20/25 11:20:00 AM,23.954,63.885
14698,09/20/25 11:30:00 AM,23.954,65.397
14699,09/20/25 11:40:00 AM,24.388,62.954
14700,09/20/25 11:50:00 AM,24.629,62.169
14701,09/20/25 12:00:00 PM,25.137,61.670
14702,09/20/25 12:10:00 PM,25.258,62.884
14703,09/20/25 12:20:00 PM,25.550,61.337
14704,09/20/25 12:30:00 PM,25.501,60.960
14705,09/20/25 12:40:00 PM,25.525,60.039
14706,09/20/25 12:50:00 PM,25.866,59.101
14707,09/20/25 01:00:00 PM,26.109,58.642
14708,09/20/25 01:10:00 PM,25.914,58.954
14709,09/20/25 01:20:00 PM,25.817,58.535
14710,09/20/25 01:30:00 PM,26.426,57.631
14711,09/20/25 01:40:00 PM,26.426,56.943
14712,09/20/25 01:50:00 PM,26.671,57.074
14713,09/20/25 02:00:00 PM,26.965,54.507
14714,09/20/25 02:10:00 PM,27.210,54.225
14715,09/20/25 02:20:00 PM,27.161,52.315
14716,09/20/25 02:30:00 PM,27.604,49.655
14717,09/20/25 02:40:00 PM,27.210,48.511
14718,09/20/25 02:50:00 PM,27.776,48.422
14719,09/20/25 03:00:00 PM,27.899,47.726
14720,09/20/25 03:10:00 PM,27.727,48.125
14721,09/20/25 03:20:00 PM,27.554,49.167
14722,09/20/25 03:30:00 PM,27.407,49.083
14723,09/20/25 03:40:00 PM,27.899,49.919
14724,09/20/25 03:50:00 PM,27.702,49.121
14725,09/20/25 04:00:00 PM,28.023,49.903
14726,09/20/25 04:10:00 PM,27.924,49.504
14727,09/20/25 04:20:00 PM,27.751,51.182
14728,09/20/25 04:30:00 PM,27.850,48.818
14729,09/20/25 04:40:00 PM,27.875,47.594
14730,09/20/25 04:50:00 PM,27.974,48.640
14731,09/20/25 05:00:00 PM,28.345,48.267
14732,09/20/25 05:10:00 PM,28.048,49.005
14733,09/20/25 05:20:00 PM,28.245,49.127
14734,09/20/25 05:30:00 PM,27.604,49.173
14735,09/20/25 05:40:00 PM,27.801,50.227
14736,09/20/25 05:50:00 PM,28.097,48.914
14737,09/20/25 06:00:00 PM,27.924,48.505
14738,09/20/25 06:10:00 PM,28.048,48.327
14739,09/20/25 06:20:00 PM,27.727,50.249
14740,09/20/25 06:30:00 PM,27.776,49.871
14741,09/20/25 06:40:00 PM,27.530,50.127
14742,09/20/25 06:50:00 PM,27.014,52.104
14743,09/20/25 07:00:00 PM,26.524,53.749
14744,09/20/25 07:10:00 PM,25.671,57.860
14745,09/20/25 07:20:00 PM,24.895,59.477
14746,09/20/25 07:30:00 PM,24.436,60.851
14747,09/20/25 07:40:00 PM,23.448,65.341
14748,09/20/25 07:50:00 PM,23.088,67.348
14749,09/20/25 08:00:00 PM,22.657,68.463
14750,09/20/25 08:10:00 PM,22.537,69.094
14751,09/20/25 08:20:00 PM,22.226,69.895
14752,09/20/25 08:30:00 PM,22.178,69.384
14753,09/20/25 08:40:00 PM,22.226,68.296
14754,09/20/25 08:50:00 PM,21.294,71.484
14755,09/20/25 09:00:00 PM,20.841,73.290
14756,09/20/25 09:10:00 PM,20.889,73.908
14757,09/20/25 09:20:00 PM,20.865,74.799
14758,09/20/25 09:30:00 PM,20.603,74.747
14759,09/20/25 09:40:00 PM,20.388,75.768
14760,09/20/25 09:50:00 PM,20.531,75.251
14761,09/20/25 10:00:00 PM,20.103,76.683
14762,09/20/25 10:10:00 PM,20.031,77.780
14763,09/20/25 10:20:00 PM,20.079,78.045
14764,09/20/25 10:30:00 PM,20.079,77.477
14765,09/20/25 10:40:00 PM,19.746,78.458
14766,09/20/25 10:50:00 PM,19.436,79.494
14767,09/20/25 11:00:00 PM,19.793,78.440
14768,09/20/25 11:10:00 PM,19.318,78.962
14769,09/20/25 11:20:00 PM,18.985,80.297
14770,09/20/25 11:30:00 PM,18.842,80.826
14771,09/20/25 11:40:00 PM,18.580,81.550
14772,09/20/25 11:50:00 PM,18.699,82.383
14773,09/21/25 12:00:00 AM,18.485,81.585
14774,09/21/25 12:10:00 AM,18.390,82.620
14775,09/21/25 12:20:00 AM,18.319,83.102
14776,09/21/25 12:30:00 AM,18.366,82.448
14777,09/21/25 12:40:00 AM,18.081,82.745
14778,09/21/25 12:50:00 AM,18.152,83.479
14779,09/21/25 01:00:00 AM,17.962,82.718
14780,09/21/25 01:10:00 AM,17.891,83.833
14781,09/21/25 01:20:00 AM,17.486,84.947
14782,09/21/25 01:30:00 AM,17.225,85.242
14783,09/21/25 01:40:00 AM,17.082,86.107
14784,09/21/25 01:50:00 AM,16.987,85.949
14785,09/21/25 02:00:00 AM,16.939,86.508
14786,09/21/25 02:10:00 AM,16.749,87.274
14787,09/21/25 02:20:00 AM,16.915,87.098
14788,09/21/25 02:30:00 AM,16.868,87.545
14789,09/21/25 02:40:00 AM,16.606,87.429
14790,09/21/25 02:50:00 AM,16.558,88.037
14791,09/21/25 03:00:00 AM,16.511,88.348
14792,09/21/25 03:10:00 AM,16.415,88.056
14793,09/21/25 03:20:00 AM,16.439,88.089
14794,09/21/25 03:30:00 AM,16.534,88.058
14795,09/21/25 03:40:00 AM,16.129,88.363
14796,09/21/25 03:50:00 AM,16.153,89.305
14797,09/21/25 04:00:00 AM,16.034,89.569
14798,09/21/25 04:10:00 AM,16.010,90.042
14799,09/21/25 04:20:00 AM,16.153,90.024
14800,09/21/25 04:30:00 AM,16.272,90.107
14801,09/21/25 04:40:00 AM,16.439,89.721
14802,09/21/25 04:50:00 AM,16.439,89.321
14803,09/21/25 05:00:00 AM,16.439,88.974
14804,09/21/25 05:10:00 AM,16.177,89.124
14805,09/21/25 05:20:00 AM,16.392,89.336
14806,09/21/25 05:30:00 AM,16.320,89.185
14807,09/21/25 05:40:00 AM,16.225,89.509
14808,09/21/25 05:50:00 AM,16.082,89.554
14809,09/21/25 06:00:00 AM,16.034,89.942
14810,09/21/25 06:10:00 AM,16.201,89.956
14811,09/21/25 06:20:00 AM,16.249,89.488
14812,09/21/25 06:30:00 AM,15.939,89.546
14813,09/21/25 06:40:00 AM,15.843,90.346
14814,09/21/25 06:50:00 AM,15.700,90.893
14815,09/21/25 07:00:00 AM,15.748,90.826
14816,09/21/25 07:10:00 AM,15.772,90.620
14817,09/21/25 07:20:00 AM,15.819,90.844
14818,09/21/25 07:30:00 AM,15.891,90.305
14819,09/21/25 07:40:00 AM,15.843,90.081
14820,09/21/25 07:50:00 AM,15.652,90.802
14821,09/21/25 08:00:00 AM,16.082,90.617
14822,09/21/25 08:10:00 AM,17.391,88.129
14823,09/21/25 08:20:00 AM,18.723,83.607
14824,09/21/25 08:30:00 AM,18.771,82.482
14825,09/21/25 08:40:00 AM,19.722,78.934
14826,09/21/25 08:50:00 AM,20.603,75.582
14827,09/21/25 09:00:00 AM,22.657,66.255
14828,09/21/25 09:10:00 AM,23.833,59.681
14829,09/21/25 09:20:00 AM,23.833,58.015
14830,09/21/25 09:30:00 AM,22.585,57.733
14831,09/21/25 09:40:00 AM,23.280,55.823
14832,09/21/25 09:50:00 AM,22.417,57.460
14833,09/21/25 10:00:00 AM,22.944,57.076
14834,09/21/25 10:10:00 AM,22.609,59.366
14835,09/21/25 10:20:00 AM,21.987,65.839
14836,09/21/25 10:30:00 AM,21.795,64.607
14837,09/21/25 10:40:00 AM,22.034,64.617
14838,09/21/25 10:50:00 AM,22.321,63.853
14839,09/21/25 11:00:00 AM,22.465,63.666
14840,09/21/25 11:10:00 AM,23.280,60.024
14841,09/21/25 11:20:00 AM,23.352,59.114
14842,09/21/25 11:30:00 AM,24.484,56.592
14843,09/21/25 11:40:00 AM,24.267,56.373
14844,09/21/25 11:50:00 AM,23.737,56.730
14845,09/21/25 12:00:00 PM,24.847,54.927
14846,09/21/25 12:10:00 PM,25.283,55.021
14847,09/21/25 12:20:00 PM,24.653,55.244
14848,09/21/25 12:30:00 PM,23.809,57.981
14849,09/21/25 12:40:00 PM,23.136,56.796
14850,09/21/25 12:50:00 PM,22.872,55.484
14851,09/21/25 01:00:00 PM,22.537,58.280
14852,09/21/25 01:10:00 PM,22.250,61.903
14853,09/21/25 01:20:00 PM,21.867,64.378
14854,09/21/25 01:30:00 PM,23.040,63.217
14855,09/21/25 01:40:00 PM,22.800,60.224
14856,09/21/25 01:50:00 PM,23.016,57.922
14857,09/21/25 02:00:00 PM,23.016,58.569
14858,09/21/25 02:10:00 PM,23.424,58.447
14859,09/21/25 02:20:00 PM,24.195,56.456
14860,09/21/25 02:30:00 PM,22.657,58.944
14861,09/21/25 02:40:00 PM,22.920,58.739
14862,09/21/25 02:50:00 PM,22.202,61.592
14863,09/21/25 03:00:00 PM,22.321,63.067
14864,09/21/25 03:10:00 PM,22.202,62.138
14865,09/21/25 03:20:00 PM,22.705,60.728
14866,09/21/25 03:30:00 PM,21.652,63.258
14867,09/21/25 03:40:00 PM,21.987,62.467
14868,09/21/25 03:50:00 PM,21.772,62.401
14869,09/21/25 04:00:00 PM,21.987,62.860
14870,09/21/25 04:10:00 PM,21.724,62.545
14871,09/21/25 04:20:00 PM,21.557,65.256
14872,09/21/25 04:30:00 PM,20.984,67.865
14873,09/21/25 04:40:00 PM,20.317,74.777
14874,09/21/25 04:50:00 PM,19.151,79.096
14875,09/21/25 05:00:00 PM,18.747,83.502
14876,09/21/25 05:10:00 PM,18.105,84.843
14877,09/21/25 05:20:00 PM,18.010,86.324
14878,09/21/25 05:30:00 PM,17.772,87.381
14879,09/21/25 05:40:00 PM,17.605,88.772
14880,09/21/25 05:50:00 PM,17.344,89.595
14881,09/21/25 06:00:00 PM,17.082,89.852
14882,09/21/25 06:10:00 PM,17.058,89.338
14883,09/21/25 06:20:00 PM,17.201,88.487
14884,09/21/25 06:30:00 PM,17.177,88.777
14885,09/21/25 06:40:00 PM,16.892,89.458
14886,09/21/25 06:50:00 PM,16.796,90.342
14887,09/21/25 07:00:00 PM,16.939,90.084
14888,09/21/25 07:10:00 PM,16.987,89.989
14889,09/21/25 07:20:00 PM,17.034,90.134
14890,09/21/25 07:30:00 PM,17.034,90.560
14891,09/21/25 07:40:00 PM,16.963,91.128
14892,09/21/25 07:50:00 PM,16.749,91.180
14893,09/21/25 08:00:00 PM,16.725,91.360
14894,09/21/25 08:10:00 PM,16.654,91.686
14895,09/21/25 08:20:00 PM,16.630,91.892
14896,09/21/25 08:30:00 PM,16.677,92.827
14897,09/21/25 08:40:00 PM,16.677,93.405
14898,09/21/25 08:50:00 PM,16.558,92.718
14899,09/21/25 09:00:00 PM,16.630,91.786
14900,09/21/25 09:10:00 PM,16.630,91.707
14901,09/21/25 09:20:00 PM,16.654,91.845
14902,09/21/25 09:30:00 PM,16.701,91.645
14903,09/21/25 09:40:00 PM,16.701,91.593
14904,09/21/25 09:50:00 PM,16.630,92.525
14905,09/21/25 10:00:00 PM,16.749,92.713
14906,09/21/25 10:10:00 PM,16.773,92.034
14907,09/21/25 10:20:00 PM,16.558,91.795
14908,09/21/25 10:30:00 PM,16.511,91.783
14909,09/21/25 10:40:00 PM,16.487,91.803
14910,09/21/25 10:50:00 PM,16.272,92.934
14911,09/21/25 11:00:00 PM,16.320,92.815
14912,09/21/25 11:10:00 PM,16.177,92.963
14913,09/21/25 11:20:00 PM,16.320,92.946
14914,09/21/25 11:30:00 PM,16.272,93.013
14915,09/21/25 11:40:00 PM,16.177,93.094
14916,09/21/25 11:50:00 PM,16.153,93.297
14917,09/22/25 12:00:00 AM,15.986,93.464
14918,09/22/25 12:10:00 AM,15.796,93.729
14919,09/22/25 12:20:00 AM,15.557,94.006
14920,09/22/25 12:30:00 AM,15.605,94.201
14921,09/22/25 12:40:00 AM,15.509,94.436
14922,09/22/25 12:50:00 AM,15.629,94.571
14923,09/22/25 01:00:00 AM,15.557,94.553
14924,09/22/25 01:10:00 AM,15.461,94.606
14925,09/22/25 01:20:00 AM,15.366,94.685
14926,09/22/25 01:30:00 AM,15.342,94.912
14927,09/22/25 01:40:00 AM,15.342,95.015
14928,09/22/25 01:50:00 AM,15.366,95.073
14929,09/22/25 02:00:00 AM,15.247,95.197
14930,09/22/25 02:10:00 AM,15.270,95.436
14931,09/22/25 02:20:00 AM,15.270,95.488
14932,09/22/25 02:30:00 AM,15.294,95.468
14933,09/22/25 02:40:00 AM,15.223,95.604
14934,09/22/25 02:50:00 AM,15.199,95.598
14935,09/22/25 03:00:00 AM,15.127,95.631
14936,09/22/25 03:10:00 AM,14.960,95.535
14937,09/22/25 03:20:00 AM,15.008,95.290
14938,09/22/25 03:30:00 AM,14.697,95.053
14939,09/22/25 03:40:00 AM,14.457,94.887
14940,09/22/25 03:50:00 AM,14.697,94.018
14941,09/22/25 04:00:00 AM,14.649,93.798
14942,09/22/25 04:10:00 AM,14.314,93.789
14943,09/22/25 04:20:00 AM,14.290,93.757
14944,09/22/25 04:30:00 AM,14.218,93.842
14945,09/22/25 04:40:00 AM,14.170,93.804
14946,09/22/25 04:50:00 AM,14.098,93.915
14947,09/22/25 05:00:00 AM,13.978,93.987
14948,09/22/25 05:10:00 AM,13.930,94.000
14949,09/22/25 05:20:00 AM,13.882,93.988
14950,09/22/25 05:30:00 AM,13.810,93.995
14951,09/22/25 05:40:00 AM,13.786,93.730
14952,09/22/25 05:50:00 AM,13.762,93.646
14953,09/22/25 06:00:00 AM,13.738,93.666
14954,09/22/25 06:10:00 AM,13.786,93.730
14955,09/22/25 06:20:00 AM,13.978,93.806
14956,09/22/25 06:30:00 AM,13.978,94.065
14957,09/22/25 06:40:00 AM,14.170,93.855
14958,09/22/25 06:50:00 AM,14.337,93.302
14959,09/22/25 07:00:00 AM,14.314,93.322
14960,09/22/25 07:10:00 AM,14.314,93.607
14961,09/22/25 07:20:00 AM,14.194,93.784
14962,09/22/25 07:30:00 AM,14.122,94.024
14963,09/22/25 07:40:00 AM,14.074,94.245
14964,09/22/25 07:50:00 AM,14.074,94.426
14965,09/22/25 08:00:00 AM,14.122,94.645
14966,09/22/25 08:10:00 AM,14.170,94.889
14967,09/22/25 08:20:00 AM,14.122,94.696
14968,09/22/25 08:30:00 AM,14.122,94.438
14969,09/22/25 08:40:00 AM,14.170,93.778
14970,09/22/25 08:50:00 AM,14.146,93.512
14971,09/22/25 09:00:00 AM,14.122,93.506
14972,09/22/25 09:10:00 AM,14.122,93.038
14973,09/22/25 09:20:00 AM,14.074,92.506
